address_id,customer_id,address_type,address_line1,district,province,postal_code,country,is_primary
ADR0004578,CUS0003798,Registered,0 ถ.ตราชู,นครศรีธรรมราช,พระนครศรีอยุธยา,78560,TH,True
ADR0004579,CUS0003798,Mailing,2 ถ.ดาวอร่าม,อุดรธานี,นครปฐม,48420,TH,False
ADR0004580,CUS0003799,Registered,050/7 ถ.เนตร์มณี,สมุทรสาคร,ระยอง,11750,TH,True
ADR0004581,CUS0003800,Registered,14/8 ถ.ธรรมเมธา,ธนบุรี,กรุงเทพมหานคร,70540,TH,True
ADR0004582,CUS0003801,Registered,86 หมู่ 7 ถ.ธรรมสถิตไพศาล,ภูเก็ต,พิษณุโลก,88550,TH,True
ADR0004583,CUS0003802,Registered,94 ถนนธนประทีป,มีนบุรี,กรุงเทพมหานคร,97030,TH,True
ADR0004584,CUS0003803,Registered,03 ถ.นิษประปัญจ์,พระนครศรีอยุธยา,เชียงราย,64880,TH,True
ADR0004585,CUS0003804,Registered,409 ถ.ถนัดอาวุธ,สงขลา,อุบลราชธานี,66350,TH,True
ADR0004586,CUS0003805,Registered,32 หมู่ 5 ถ.นฤทุกข์,พญาไท,กรุงเทพมหานคร,43620,TH,True
ADR0004587,CUS0003805,Mailing,051/66 ถ.ปานสุวรรณ,สาทร,กรุงเทพมหานคร,19620,TH,False
ADR0004588,CUS0003806,Registered,220/87 ถนนถาวรายุศม์,สมุทรปราการ,อุบลราชธานี,77030,TH,True
ADR0004589,CUS0003807,Registered,17/1 ถ.เตมิยะเดช,ตรัง,นนทบุรี,38400,TH,True
ADR0004590,CUS0003808,Registered,220/5 ถ.ธนูปกรณ์,อุบลราชธานี,พระนครศรีอยุธยา,81560,TH,True
ADR0004591,CUS0003809,Registered,90/7 ถนนถนอมพล,ภูเก็ต,สุราษฎร์ธานี,12170,TH,True
ADR0004592,CUS0003810,Registered,629/40 ถนนบุญญาไลย์,บางกะปิ,กรุงเทพมหานคร,96340,TH,True
ADR0004593,CUS0003811,Registered,66/8 ถนนไชยภา,บางกะปิ,กรุงเทพมหานคร,20260,TH,True
ADR0004594,CUS0003811,Mailing,344/12 ถนนตั้งรบ,นครปฐม,สุราษฎร์ธานี,20800,TH,False
ADR0004595,CUS0003812,Registered,67 ถนนแต้กุล,พิษณุโลก,อุดรธานี,76760,TH,True
ADR0004596,CUS0003812,Mailing,61/69 ถนนศรทอง,กรุงเทพมหานคร,นครปฐม,67280,TH,False
ADR0004597,CUS0003813,Registered,03/38 ถ.นานายน,ปากเกร็ด,นครปฐม,63760,TH,True
ADR0004598,CUS0003814,Registered,72 หมู่ 87 ถ.ด้วงโสน,เชียงราย,ภูเก็ต,20870,TH,True
ADR0004599,CUS0003814,Mailing,0/3 ถนนทันยุค,อ้อมน้อย,ภูเก็ต,54830,TH,False
ADR0004600,CUS0003815,Registered,60 หมู่ 5 ถนนถนัดพิมพการ,มีนบุรี,กรุงเทพมหานคร,96430,TH,True
ADR0004601,CUS0003816,Registered,01 ถ.เนื้อนุ่ม,นครราชสีมา,พระนครศรีอยุธยา,41270,TH,True
ADR0004602,CUS0003816,Mailing,88 หมู่ 54 ถนนถ้วนศรี,เจ้าพระยาสุรศักดิ์,พระนครศรีอยุธยา,53060,TH,False
ADR0004603,CUS0003817,Registered,85/49 ถนนนามขำ,หาดใหญ่,ระยอง,33910,TH,True
ADR0004604,CUS0003818,Registered,855/2 ถ.ทองลาภ,กรุงเทพมหานคร,ขอนแก่น,62860,TH,True
ADR0004605,CUS0003819,Registered,84 หมู่ 04 ถนนเดชวา,อุบลราชธานี,ลำปาง,38230,TH,True
ADR0004606,CUS0003820,Registered,8 ถ.บุตราช,สวนหลวง,กรุงเทพมหานคร,52430,TH,True
ADR0004607,CUS0003821,Registered,0/8 ถนนบินดี,ขอนแก่น,ลำปาง,39990,TH,True
ADR0004608,CUS0003822,Registered,9 ถนนทองประดิฐ,พระนครศรีอยุธยา,สุราษฎร์ธานี,65720,TH,True
ADR0004609,CUS0003822,Mailing,56/2 ถ.ปานสุวรรณ,กรุงเทพมหานคร,ชลบุรี,29890,TH,False
ADR0004610,CUS0003823,Registered,37 หมู่ 26 ถนนคณานุรักษ์,เจ้าพระยาสุรศักดิ์,นนทบุรี,52510,TH,True
ADR0004611,CUS0003824,Registered,721/4 ถนนบุตดา,พระนครศรีอยุธยา,ลำปาง,70230,TH,True
ADR0004612,CUS0003825,Registered,87 ซอยทองเนื้อดี,สุราษฎร์ธานี,ภูเก็ต,94810,TH,True
ADR0004613,CUS0003826,Registered,8 ถนนถนัดกลึง,ยะลา,นครปฐม,52960,TH,True
ADR0004614,CUS0003826,Mailing,28/3 ถนนทองปากน้ำ,เกาะสมุย,สุราษฎร์ธานี,71200,TH,False
ADR0004615,CUS0003827,Registered,23/62 ถ.ศรทอง,เจ้าพระยาสุรศักดิ์,ระยอง,92010,TH,True
ADR0004616,CUS0003828,Registered,85 หมู่ 28 ถนนธัญเสถียร,ภูเก็ต,สุราษฎร์ธานี,23460,TH,True
ADR0004617,CUS0003829,Registered,97/8 ถ.ทองเนื้อดี,ปากเกร็ด,ขอนแก่น,99160,TH,True
ADR0004618,CUS0003830,Registered,983/11 ซอยบุณยะภาชน์,บางกะปิ,กรุงเทพมหานคร,57110,TH,True
ADR0004619,CUS0003831,Registered,62 หมู่ 3 ถนนนาคะนคร,พระนครศรีอยุธยา,ปทุมธานี,46260,TH,True
ADR0004620,CUS0003832,Registered,99 หมู่ 8 ถนนบุนยะตีรณะ,สุราษฎร์ธานี,ระยอง,85340,TH,True
ADR0004621,CUS0003833,Registered,73 หมู่ 40 ถ.แก้วอยู่,สวนหลวง,กรุงเทพมหานคร,56500,TH,True
ADR0004622,CUS0003834,Registered,785/3 ถนนประจันตะเสน,แหลมฉบัง,ระยอง,25520,TH,True
ADR0004623,CUS0003835,Registered,20 ถ.แต้กุล,พัทยา,สมุทรสาคร,34090,TH,True
ADR0004624,CUS0003835,Mailing,43 ถ.ทศโยธิน,คลองเตย,กรุงเทพมหานคร,84250,TH,False
ADR0004625,CUS0003836,Registered,57 หมู่ 9 ถ.เยาวธนโชค,สมุทรสาคร,เชียงราย,81820,TH,True
ADR0004626,CUS0003836,Mailing,4 ถ.ทองสุกเลิศ,พัทยา,อุดรธานี,88350,TH,False
ADR0004627,CUS0003837,Registered,69/2 ถ.ชุมวระ,ภาษีเจริญ,กรุงเทพมหานคร,61740,TH,True
ADR0004628,CUS0003838,Registered,411/2 ถ.ธรรมเมธา,พัทยา,เชียงใหม่,71240,TH,True
ADR0004629,CUS0003839,Registered,86 หมู่ 9 ถ.สังข์กรด,พญาไท,กรุงเทพมหานคร,17940,TH,True
ADR0004630,CUS0003840,Registered,9/7 ถ.ถนัดเดินข่าว,สมุทรสาคร,ระยอง,69370,TH,True
ADR0004631,CUS0003841,Registered,8 ถนนชำนาญวาด,มีนบุรี,กรุงเทพมหานคร,38360,TH,True
ADR0004632,CUS0003841,Mailing,4/6 ถ.บุญบำรุง,นนทบุรี,ลำปาง,42600,TH,False
ADR0004633,CUS0003842,Registered,172/42 ถนนชุมวระ,นครราชสีมา,สงขลา,13950,TH,True
ADR0004634,CUS0003843,Registered,89 หมู่ 42 ถ.ไม้แดง,บางนา,กรุงเทพมหานคร,74240,TH,True
ADR0004635,CUS0003843,Mailing,62 หมู่ 4 ถนนถมปัด,มีนบุรี,กรุงเทพมหานคร,23060,TH,False
ADR0004636,CUS0003844,Registered,94 ถนนนวลฉวี,ตรัง,นนทบุรี,74990,TH,True
ADR0004637,CUS0003844,Mailing,2 ถ.ทองเนื้อดี,ขอนแก่น,อุบลราชธานี,66330,TH,False
ADR0004638,CUS0003845,Registered,320 ถนนศิวะวรเวท,ประเวศ,กรุงเทพมหานคร,54070,TH,True
ADR0004639,CUS0003845,Mailing,631 ถนนขันธุลา,เชียงราย,อุบลราชธานี,32630,TH,False
ADR0004640,CUS0003846,Registered,3/0 ถ.ดีตพันธุ์,พระนครศรีอยุธยา,นครปฐม,40110,TH,True
ADR0004641,CUS0003847,Registered,4/4 ถ.บุตราช,นครศรีธรรมราช,เชียงราย,51060,TH,True
ADR0004642,CUS0003848,Registered,83 ถ.เนื่องนนท์,สมุทรสาคร,ขอนแก่น,64460,TH,True
ADR0004643,CUS0003849,Registered,51/8 ถ.นามเสวตร,ราชเทวี,กรุงเทพมหานคร,30500,TH,True
ADR0004644,CUS0003849,Mailing,92/3 ถนนสาระพันธ์,พระนครศรีอยุธยา,เชียงใหม่,79470,TH,False
ADR0004645,CUS0003850,Registered,71/02 ถนนด้วงโสน,สงขลา,ขอนแก่น,89070,TH,True
ADR0004646,CUS0003851,Registered,36/41 ถ.ไทยสุชาต,พัทยา,สงขลา,16970,TH,True
ADR0004647,CUS0003852,Registered,752/66 ซอยเนื่องนนท์,พัทยา,สมุทรปราการ,78770,TH,True
ADR0004648,CUS0003852,Mailing,44/75 ถนนทำประดู่,นครราชสีมา,นนทบุรี,91420,TH,False
ADR0004649,CUS0003853,Registered,028/5 ถนนเขียวอ่อน,ลาดพร้าว,กรุงเทพมหานคร,12510,TH,True
ADR0004650,CUS0003854,Registered,30/83 ถ.วิลาสินี,แหลมฉบัง,พระนครศรีอยุธยา,99910,TH,True
ADR0004651,CUS0003854,Mailing,48/07 ถนนศรีวงค์,สงขลา,นครราชสีมา,53500,TH,False
ADR0004652,CUS0003855,Registered,25 หมู่ 7 ถ.เช้าวันดี,นนทบุรี,สุราษฎร์ธานี,43590,TH,True
ADR0004653,CUS0003855,Mailing,897/83 ถนนธรรมเมธา,ลาดพร้าว,กรุงเทพมหานคร,55350,TH,False
ADR0004654,CUS0003856,Registered,44 หมู่ 23 ถนนถนัดเดินข่าว,นนทบุรี,ระยอง,52810,TH,True
ADR0004655,CUS0003856,Mailing,320/42 ถ.นาฏคายี,คลองเตย,กรุงเทพมหานคร,57310,TH,False
ADR0004656,CUS0003857,Registered,65/9 ถนนถิรสวัสดิ์,ราชเทวี,กรุงเทพมหานคร,85100,TH,True
ADR0004657,CUS0003857,Mailing,6/8 ถนนถนัดการยนต์,พญาไท,กรุงเทพมหานคร,43450,TH,False
ADR0004658,CUS0003858,Registered,10 หมู่ 28 ถนนบุตดา,คลองเตย,กรุงเทพมหานคร,45980,TH,True
ADR0004659,CUS0003859,Registered,532/8 ถนนมนทอง,ห้วยขวาง,กรุงเทพมหานคร,84310,TH,True
ADR0004660,CUS0003859,Mailing,99/29 ถ.ทองปากน้ำ,สุราษฎร์ธานี,อุดรธานี,45370,TH,False
ADR0004661,CUS0003860,Registered,84 หมู่ 85 ถ.อัตตนาถ,มีนบุรี,กรุงเทพมหานคร,50810,TH,True
ADR0004662,CUS0003861,Registered,88 หมู่ 33 ถ.ตราชู,สงขลา,ชลบุรี,13740,TH,True
ADR0004663,CUS0003862,Registered,45/1 ถ.หอมสิน,เชียงใหม่,ภูเก็ต,60170,TH,True
ADR0004664,CUS0003863,Registered,36 หมู่ 22 ถ.ยางสวย,หาดใหญ่,ภูเก็ต,62100,TH,True
ADR0004665,CUS0003863,Mailing,0 ถนนน้ำทิพย์,สกลนคร,ชลบุรี,50610,TH,False
ADR0004666,CUS0003864,Registered,1/5 ถนนนวลเพ็ง,นครปฐม,พิษณุโลก,51460,TH,True
ADR0004667,CUS0003865,Registered,8 ซอยตะละภัฏ,สงขลา,พิษณุโลก,57200,TH,True
ADR0004668,CUS0003866,Registered,70/02 ถนนมนทอง,พระนคร,กรุงเทพมหานคร,12230,TH,True
ADR0004669,CUS0003866,Mailing,14 หมู่ 73 ถนนดาบเงิน,เชียงราย,นครปฐม,34840,TH,False
ADR0004670,CUS0003867,Registered,48/7 ถนนถาวรายุศม์,นนทบุรี,พระนครศรีอยุธยา,69200,TH,True
ADR0004671,CUS0003868,Registered,240/8 ถนนศรีเผด็จ,เชียงใหม่,ชลบุรี,66210,TH,True
ADR0004672,CUS0003869,Registered,542 ถนนดาตู,เกาะสมุย,สมุทรปราการ,90560,TH,True
ADR0004673,CUS0003870,Registered,6/5 ถ.ดาตู,นนทบุรี,ภูเก็ต,11380,TH,True
ADR0004674,CUS0003871,Registered,01 หมู่ 1 ถ.บุญญาภิรมย์,เชียงใหม่,สมุทรปราการ,55330,TH,True
ADR0004675,CUS0003872,Registered,214/3 ถนนเวียงจันทึก,สุราษฎร์ธานี,นนทบุรี,79630,TH,True
ADR0004676,CUS0003873,Registered,162 ถนนถิรสวัสดิ์,พัทยา,สมุทรสาคร,30220,TH,True
ADR0004677,CUS0003874,Registered,640/22 ถนนพงศ์ฉบับนภา,สงขลา,นครราชสีมา,77230,TH,True
ADR0004678,CUS0003875,Registered,913/2 ถนนนรวิทย์โชติกุล,ราชเทวี,กรุงเทพมหานคร,12340,TH,True
ADR0004679,CUS0003876,Registered,9/7 ถ.ถนิมมาศ,ดินแดง,กรุงเทพมหานคร,71720,TH,True
ADR0004680,CUS0003877,Registered,62/81 ถนนทวีเดช,วัฒนา,กรุงเทพมหานคร,88970,TH,True
ADR0004681,CUS0003878,Registered,043 ถ.นักรบ,นครสวรรค์,อุดรธานี,62710,TH,True
ADR0004682,CUS0003879,Registered,219 ถ.นิยมธรรม,จตุจักร,กรุงเทพมหานคร,90580,TH,True
ADR0004683,CUS0003880,Registered,50/51 ถ.ถนัดการยนต์,พิษณุโลก,นครราชสีมา,26490,TH,True
ADR0004684,CUS0003880,Mailing,016/6 ถ.ตัณฑนุช,เชียงใหม่,นครปฐม,28180,TH,False
ADR0004685,CUS0003881,Registered,65 หมู่ 61 ถนนเวียงจันทึก,ประเวศ,กรุงเทพมหานคร,97370,TH,True
ADR0004686,CUS0003882,Registered,317/5 ถ.ทุมะบุตร์,พิษณุโลก,นนทบุรี,82040,TH,True
ADR0004687,CUS0003883,Registered,26 หมู่ 2 ถนนถิรสวัสดิ์,พระนครศรีอยุธยา,ชลบุรี,33910,TH,True
ADR0004688,CUS0003884,Registered,437/71 ถนนอุลหัสสา,หาดใหญ่,นครปฐม,99630,TH,True
ADR0004689,CUS0003885,Registered,4/7 ถ.ธัญาโภชน์,นครปฐม,สมุทรปราการ,76940,TH,True
ADR0004690,CUS0003885,Mailing,78 หมู่ 60 ถนนทวนไชย์,พระนครศรีอยุธยา,นครปฐม,77510,TH,False
ADR0004691,CUS0003886,Registered,973/6 ถ.ดาวกระจาย,สาทร,กรุงเทพมหานคร,91220,TH,True
ADR0004692,CUS0003887,Registered,18/06 ซอยเจริญรัมย์,หาดใหญ่,ขอนแก่น,64470,TH,True
ADR0004693,CUS0003887,Mailing,43/76 ถนนศรีเผด็จ,สงขลา,ปทุมธานี,87560,TH,False
ADR0004694,CUS0003888,Registered,77 ถ.ถุงเงิน,เชียงราย,นครราชสีมา,24390,TH,True
ADR0004695,CUS0003889,Registered,5/5 ถนนธนรักษ์,บางนา,กรุงเทพมหานคร,58380,TH,True
ADR0004696,CUS0003890,Registered,7 ถนนนิติสาขา,นครปฐม,ปทุมธานี,40010,TH,True
ADR0004697,CUS0003891,Registered,608/2 ถนนยะผา,ห้วยขวาง,กรุงเทพมหานคร,53230,TH,True
ADR0004698,CUS0003892,Registered,63/63 ถนนตรีเภรินทร์,สกลนคร,นครปฐม,49830,TH,True
ADR0004699,CUS0003892,Mailing,774 ถ.เณรานุสนธิ์,บางกะปิ,กรุงเทพมหานคร,47790,TH,False
ADR0004700,CUS0003893,Registered,59 หมู่ 97 ถนนทวนไชย์,สมุทรปราการ,พระนครศรีอยุธยา,17090,TH,True
ADR0004701,CUS0003893,Mailing,25 ถนนพงศ์ฉบับนภา,นครศรีธรรมราช,นนทบุรี,78120,TH,False
ADR0004702,CUS0003894,Registered,313/4 ถ.ชุมวระ,พิษณุโลก,ลำปาง,89300,TH,True
ADR0004703,CUS0003895,Registered,9/1 ถ.ดุษฎีวนิช,เชียงราย,อุดรธานี,74790,TH,True
ADR0004704,CUS0003896,Registered,34/13 ถนนนิลวิมล,ปากเกร็ด,ภูเก็ต,16930,TH,True
ADR0004705,CUS0003897,Registered,14 หมู่ 1 ถนนสาระพันธ์,นครศรีธรรมราช,สงขลา,89820,TH,True
ADR0004706,CUS0003898,Registered,542 ถ.ทำประดู่,อุดรธานี,อุบลราชธานี,66570,TH,True
ADR0004707,CUS0003899,Registered,844/0 ถนนยาปะโลหิต,บางรัก,กรุงเทพมหานคร,22220,TH,True
ADR0004708,CUS0003900,Registered,27 ถ.น้ำทิพย์,นครปฐม,ภูเก็ต,22800,TH,True
ADR0004709,CUS0003901,Registered,32/13 ถนนแต้กุล,หาดใหญ่,พิษณุโลก,67980,TH,True
ADR0004710,CUS0003902,Registered,1/5 ถนนถนอมกุลบุตร,ยะลา,ระยอง,65320,TH,True
ADR0004711,CUS0003903,Registered,142/29 ถ.นิลสลัว,อุดรธานี,ปทุมธานี,90620,TH,True
ADR0004712,CUS0003904,Registered,6 ถนนนิละทัต,ตรัง,เชียงราย,40620,TH,True
ADR0004713,CUS0003905,Registered,7/2 ถนนบุญญาไลย์,สกลนคร,นนทบุรี,17770,TH,True
ADR0004714,CUS0003906,Registered,8 ถนนธาราธร,นครปฐม,ลำปาง,50150,TH,True
ADR0004715,CUS0003907,Registered,33/0 ซอยปานสุวรรณ,แหลมฉบัง,พระนครศรีอยุธยา,51800,TH,True
ADR0004716,CUS0003908,Registered,51 ถนนดาวอร่าม,ระยอง,พิษณุโลก,55660,TH,True
ADR0004717,CUS0003909,Registered,156 ถนนนิลสลัว,ระยอง,อุบลราชธานี,44510,TH,True
ADR0004718,CUS0003910,Registered,95 หมู่ 8 ถนนนุชแนวนุ่ม,พิษณุโลก,ภูเก็ต,43310,TH,True
ADR0004719,CUS0003911,Registered,16/54 ถนนตะละภัฏ,บางนา,กรุงเทพมหานคร,97920,TH,True
ADR0004720,CUS0003911,Mailing,42 ถนนแนวพนิช,ภาษีเจริญ,กรุงเทพมหานคร,86710,TH,False
ADR0004721,CUS0003912,Registered,22 หมู่ 88 ถ.นับเนื่องนอ,นนทบุรี,สงขลา,47460,TH,True
ADR0004722,CUS0003913,Registered,961/03 ถ.ดุริยพันธุ์,เชียงใหม่,อุดรธานี,10440,TH,True
ADR0004723,CUS0003914,Registered,83/96 ถนนบุณยะภาชน์,นครศรีธรรมราช,สมุทรสาคร,64640,TH,True
ADR0004724,CUS0003915,Registered,3/7 ถ.สุวรรณหงษ์,ลำปาง,ชลบุรี,23790,TH,True
ADR0004725,CUS0003916,Registered,236 ถนนพีระเพ็ญกุล,ลาดพร้าว,กรุงเทพมหานคร,45800,TH,True
ADR0004726,CUS0003917,Registered,2/2 ถนนถนัดการยนต์,อ้อมน้อย,เชียงใหม่,88520,TH,True
ADR0004727,CUS0003918,Registered,138 ถนนดำริห์ชอบ,ลำปาง,อุดรธานี,83290,TH,True
ADR0004728,CUS0003919,Registered,59/44 ถนนธูปหอม,เชียงราย,ระยอง,20740,TH,True
ADR0004729,CUS0003920,Registered,478/1 ถ.นวลเพ็ง,พิษณุโลก,ระยอง,40720,TH,True
ADR0004730,CUS0003921,Registered,47 ถนนตันเผ่า,ประเวศ,กรุงเทพมหานคร,66730,TH,True
ADR0004731,CUS0003921,Mailing,3/4 ถนนนากกนก,บางกะปิ,กรุงเทพมหานคร,64790,TH,False
ADR0004732,CUS0003922,Registered,015/2 ถ.ธูปหอม,เชียงใหม่,ปทุมธานี,27720,TH,True
ADR0004733,CUS0003923,Registered,620 ถนนจ้อยนุแสง,ปากเกร็ด,นครราชสีมา,13970,TH,True
ADR0004734,CUS0003924,Registered,15 ถนนขำเอนก,สมุทรปราการ,ปทุมธานี,41720,TH,True
ADR0004735,CUS0003925,Registered,242/0 ถ.ไทยสุชาต,ระยอง,ระยอง,37770,TH,True
ADR0004736,CUS0003926,Registered,233 ถนนพรสีมา,นครศรีธรรมราช,ภูเก็ต,92710,TH,True
ADR0004737,CUS0003927,Registered,01 หมู่ 8 ถ.นักสำหรวจ,เชียงราย,นครปฐม,28460,TH,True
ADR0004738,CUS0003928,Registered,131/80 ถนนไทยแท้,หาดใหญ่,นครราชสีมา,96370,TH,True
ADR0004739,CUS0003929,Registered,449 ถ.หอมสิน,ระยอง,อุดรธานี,67620,TH,True
ADR0004740,CUS0003929,Mailing,551 ถ.นครเทพ,ภูเก็ต,อุบลราชธานี,96630,TH,False
ADR0004741,CUS0003930,Registered,33/69 ถนนแน่นดุจป้อม,อ้อมน้อย,นนทบุรี,66460,TH,True
ADR0004742,CUS0003931,Registered,682 ถนนทรงโกมล,สาทร,กรุงเทพมหานคร,31490,TH,True
ADR0004743,CUS0003932,Registered,2/0 ถ.นิยมเซียม,ราชเทวี,กรุงเทพมหานคร,12740,TH,True
ADR0004744,CUS0003933,Registered,929/31 ถนนนับเนื่องนอ,ธนบุรี,กรุงเทพมหานคร,62880,TH,True
ADR0004745,CUS0003934,Registered,73/0 ถ.นำธวัช,สุราษฎร์ธานี,ปทุมธานี,15570,TH,True
ADR0004746,CUS0003935,Registered,6/8 ถนนเลิศกิ่ง,เกาะสมุย,นครราชสีมา,11810,TH,True
ADR0004747,CUS0003935,Mailing,13 ถนนนพคเชนทร์,เกาะสมุย,ขอนแก่น,98480,TH,False
ADR0004748,CUS0003936,Registered,429 ถนนน้ำทิพย์,เกาะสมุย,สมุทรสาคร,94800,TH,True
ADR0004749,CUS0003937,Registered,970 ถนนหอมสิน,คลองเตย,กรุงเทพมหานคร,66450,TH,True
ADR0004750,CUS0003938,Registered,945 ถนนเณรานุสนธิ์,กรุงเทพมหานคร,สงขลา,18600,TH,True
ADR0004751,CUS0003939,Registered,26 ถ.นับเนื่องนอ,ลำปาง,สมุทรสาคร,27940,TH,True
ADR0004752,CUS0003940,Registered,59/84 ถ.เลิศกิ่ง,เชียงราย,ลำปาง,26760,TH,True
ADR0004753,CUS0003941,Registered,02/8 ถนนทวนทอง,นครปฐม,ภูเก็ต,10720,TH,True
ADR0004754,CUS0003942,Registered,4 ถนนชำนาญวาด,นครศรีธรรมราช,ปทุมธานี,35040,TH,True
ADR0004755,CUS0003943,Registered,24/4 ซ.นครเทพ,นครสวรรค์,เชียงใหม่,71720,TH,True
ADR0004756,CUS0003944,Registered,90/64 ถนนเลิศกิ่ง,ลาดพร้าว,กรุงเทพมหานคร,10610,TH,True
ADR0004757,CUS0003944,Mailing,102/4 ถ.เลิศกิ่ง,สุราษฎร์ธานี,พิษณุโลก,97780,TH,False
ADR0004758,CUS0003945,Registered,253/66 ถ.ธรรมฤดี,อุบลราชธานี,ระยอง,48330,TH,True
ADR0004759,CUS0003946,Registered,1/7 ถนนถนัดรักษา,เจ้าพระยาสุรศักดิ์,สมุทรปราการ,80090,TH,True
ADR0004760,CUS0003947,Registered,138/07 ซอยศิวะวรเวท,สงขลา,เชียงใหม่,81760,TH,True
ADR0004761,CUS0003948,Registered,9/8 ซอยศรีอุ่น,ภูเก็ต,อุดรธานี,33750,TH,True
ADR0004762,CUS0003949,Registered,3/7 ถ.ถมปัด,สมุทรสาคร,สงขลา,89190,TH,True
ADR0004763,CUS0003950,Registered,46 หมู่ 48 ถ.นักรบ,นครราชสีมา,เชียงราย,45740,TH,True
ADR0004764,CUS0003951,Registered,47 หมู่ 38 ถ.งามพิเชษฐ์,สมุทรปราการ,เชียงใหม่,47520,TH,True
ADR0004765,CUS0003951,Mailing,90 หมู่ 0 ถ.แจ้งสว่าง,วัฒนา,กรุงเทพมหานคร,57130,TH,False
ADR0004766,CUS0003952,Registered,58 ถ.เนตร์มณี,เจ้าพระยาสุรศักดิ์,ระยอง,72610,TH,True
ADR0004767,CUS0003953,Registered,68 หมู่ 68 ถนนดาวอร่าม,ตรัง,นนทบุรี,78190,TH,True
ADR0004768,CUS0003954,Registered,66 ถนนไทไชโย,อุบลราชธานี,นนทบุรี,60500,TH,True
ADR0004769,CUS0003954,Mailing,7 ถนนนิยมสำหรวจ,พระนครศรีอยุธยา,เชียงใหม่,69160,TH,False
ADR0004770,CUS0003955,Registered,60/06 ถนนนาถะเดชะ,นครสวรรค์,ขอนแก่น,64120,TH,True
ADR0004771,CUS0003956,Registered,230/27 ถนนนิลวิมล,เชียงราย,ลำปาง,99730,TH,True
ADR0004772,CUS0003957,Registered,06/01 ถนนดีตพันธุ์,ลำปาง,ลำปาง,53440,TH,True
ADR0004773,CUS0003958,Registered,464/8 ถนนนาคพันธุ์,ยะลา,ภูเก็ต,88870,TH,True
ADR0004774,CUS0003959,Registered,69/6 ถนนเช้าวันดี,หาดใหญ่,อุบลราชธานี,70850,TH,True
ADR0004775,CUS0003960,Registered,505/18 ถ.บุญบำรุง,สุราษฎร์ธานี,นนทบุรี,25470,TH,True
ADR0004776,CUS0003961,Registered,93 หมู่ 4 ถ.ตั้งรบ,ภูเก็ต,สุราษฎร์ธานี,33800,TH,True
ADR0004777,CUS0003962,Registered,397 ถ.ตั้งกุลงาม,เชียงใหม่,ปทุมธานี,28870,TH,True
ADR0004778,CUS0003962,Mailing,6 ถนนโพธิสัตย์,พญาไท,กรุงเทพมหานคร,31920,TH,False
ADR0004779,CUS0003963,Registered,96/6 ถ.ทรงโกมล,พัทยา,ปทุมธานี,80140,TH,True
ADR0004780,CUS0003964,Registered,27 หมู่ 56 ถนนถะเกิงชศ,เชียงราย,อุบลราชธานี,76830,TH,True
ADR0004781,CUS0003965,Registered,427/5 ถ.ศรีอุ่น,สมุทรปราการ,ลำปาง,96890,TH,True
ADR0004782,CUS0003966,Registered,52 ถนนแต้กุล,กรุงเทพมหานคร,อุดรธานี,97420,TH,True
ADR0004783,CUS0003967,Registered,052/5 ถนนถนัดรบ,นครปฐม,พิษณุโลก,83390,TH,True
ADR0004784,CUS0003968,Registered,26/18 ซอยตรีเภรินทร์,บางนา,กรุงเทพมหานคร,10980,TH,True
ADR0004785,CUS0003969,Registered,71/11 ถนนนกทอง,อุดรธานี,เชียงราย,33410,TH,True
ADR0004786,CUS0003969,Mailing,71 หมู่ 3 ถนนยาปะโลหิต,สุราษฎร์ธานี,อุดรธานี,86480,TH,False
ADR0004787,CUS0003970,Registered,374 ถ.ถมปัด,ตรัง,สมุทรสาคร,89660,TH,True
ADR0004788,CUS0003971,Registered,4/5 ถ.ทหารแท้,พญาไท,กรุงเทพมหานคร,36060,TH,True
ADR0004789,CUS0003972,Registered,6/8 ถนนตันตราจิณ,อุบลราชธานี,ระยอง,19340,TH,True
ADR0004790,CUS0003972,Mailing,351/1 ถนนเช้าวันดี,วัฒนา,กรุงเทพมหานคร,61830,TH,False
ADR0004791,CUS0003973,Registered,282 ถ.วุฑฒยากร,สงขลา,สมุทรปราการ,38710,TH,True
ADR0004792,CUS0003974,Registered,065/46 ถ.ปานสุวรรณ,จตุจักร,กรุงเทพมหานคร,90470,TH,True
ADR0004793,CUS0003975,Registered,37/69 ถนนตันตราจิณ,สาทร,กรุงเทพมหานคร,99530,TH,True
ADR0004794,CUS0003975,Mailing,3/1 ถนนแจ้งสว่าง,อุบลราชธานี,สงขลา,61030,TH,False
ADR0004795,CUS0003976,Registered,46/93 ถ.บุญศล,แหลมฉบัง,เชียงราย,54200,TH,True
ADR0004796,CUS0003976,Mailing,207/0 ถนนซาซุม,แม่สอด,สมุทรปราการ,52620,TH,False
ADR0004797,CUS0003977,Registered,12 หมู่ 47 ถ.ทัศนสุทธิ,เจ้าพระยาสุรศักดิ์,นนทบุรี,71090,TH,True
ADR0004798,CUS0003978,Registered,63/03 ถนนตั้งเผ่า,อุดรธานี,อุดรธานี,37010,TH,True
ADR0004799,CUS0003978,Mailing,32 หมู่ 02 ถนนดาตู,นครศรีธรรมราช,สมุทรปราการ,30330,TH,False
ADR0004800,CUS0003979,Registered,888/0 ถนนบุญญาไลย์,ขอนแก่น,สงขลา,84700,TH,True
