card_id,card_number_masked,customer_id,product_id,linked_account_id,card_type,issue_date,expiry_date,credit_limit_thb,current_outstanding_thb,status
CRD0003497,4355-XXXX-XXXX-6094,CUS0005750,PRD-CC04,,Credit,2021-09-26,2029-11-16,780429.87,112431.09,Active
CRD0003498,4137-XXXX-XXXX-5370,CUS0007403,PRD-CC01,,Credit,2024-01-14,2030-12-01,1422707.97,159734.14,Active
CRD0003499,5849-XXXX-XXXX-6844,CUS0004090,PRD-DC01,ACC00006851,Debit,2021-08-08,2030-06-12,0.0,0.0,Active
CRD0003500,5452-XXXX-XXXX-2747,CUS0006592,PRD-CC04,,Credit,2020-12-17,2030-01-18,164664.99,153141.67,Active
CRD0003501,4765-XXXX-XXXX-8382,CUS0006565,PRD-DC02,,Debit,2020-11-19,2027-08-27,0.0,0.0,Active
CRD0003502,4510-XXXX-XXXX-3338,CUS0007171,PRD-CC04,,Credit,2025-10-09,2029-10-03,1493199.48,145109.43,Blocked
CRD0003503,4160-XXXX-XXXX-8298,CUS0003966,PRD-CC02,,Credit,2020-02-24,2026-07-29,201542.63,161480.34,Active
CRD0003504,5823-XXXX-XXXX-6430,CUS0005712,PRD-DC02,ACC00014425,Debit,2023-11-18,2029-03-19,0.0,0.0,Active
CRD0003505,4629-XXXX-XXXX-5601,CUS0004415,PRD-CC04,,Credit,2021-01-11,2026-05-30,829528.86,176252.54,Active
CRD0003506,5596-XXXX-XXXX-1905,CUS0006278,PRD-CC02,,Credit,2020-01-17,2030-09-30,392595.77,190851.04,Active
CRD0003507,4315-XXXX-XXXX-7914,CUS0003416,PRD-DC02,ACC00017490,Debit,2021-08-26,2027-01-03,0.0,0.0,Expired
CRD0003508,5878-XXXX-XXXX-2869,CUS0008771,PRD-DC01,,Debit,2021-02-19,2029-10-02,0.0,0.0,Active
CRD0003509,4811-XXXX-XXXX-9600,CUS0000745,PRD-CC02,,Credit,2021-02-04,2027-10-28,851639.68,43320.22,Blocked
CRD0003510,5789-XXXX-XXXX-6255,CUS0005038,PRD-DC02,ACC00010268,Debit,2023-11-08,2030-09-25,0.0,0.0,Active
CRD0003511,4302-XXXX-XXXX-7330,CUS0006371,PRD-CC03,,Credit,2025-06-23,2026-06-19,417995.49,54804.47,Active
CRD0003512,4955-XXXX-XXXX-6762,CUS0005328,PRD-CC02,,Credit,2023-11-11,2026-05-16,641858.12,112522.55,Active
CRD0003513,4618-XXXX-XXXX-8613,CUS0008602,PRD-CC01,,Credit,2020-09-05,2030-08-19,1207160.88,34040.5,Expired
CRD0003514,4257-XXXX-XXXX-8766,CUS0004415,PRD-DC01,ACC00001348,Debit,2020-11-04,2029-07-01,0.0,0.0,Active
CRD0003515,4130-XXXX-XXXX-5727,CUS0004739,PRD-CC04,,Credit,2023-12-05,2027-12-26,982383.66,177472.86,Active
CRD0003516,4275-XXXX-XXXX-7684,CUS0001009,PRD-DC02,ACC00013622,Debit,2022-09-23,2029-01-12,0.0,0.0,Blocked
CRD0003517,5708-XXXX-XXXX-4721,CUS0000454,PRD-CC01,,Credit,2021-09-07,2028-04-16,379895.97,147015.82,Active
CRD0003518,4435-XXXX-XXXX-6046,CUS0003815,PRD-CC03,,Credit,2026-02-21,2030-11-13,1315096.04,161866.93,Active
CRD0003519,4774-XXXX-XXXX-3944,CUS0003201,PRD-CC03,,Credit,2021-09-30,2026-12-10,1170574.94,47168.14,Active
CRD0003520,5910-XXXX-XXXX-1713,CUS0001099,PRD-CC02,,Credit,2024-02-13,2029-10-10,443135.59,40662.72,Active
CRD0003521,5115-XXXX-XXXX-8307,CUS0009318,PRD-CC04,,Credit,2025-02-02,2027-02-16,775699.58,199819.27,Active
CRD0003522,5999-XXXX-XXXX-7454,CUS0008388,PRD-CC02,,Credit,2025-05-03,2026-07-30,1057583.25,54437.76,Active
CRD0003523,5812-XXXX-XXXX-5423,CUS0006457,PRD-CC03,,Credit,2020-10-01,2027-04-18,43437.31,127726.99,Active
CRD0003524,4339-XXXX-XXXX-3137,CUS0000448,PRD-CC04,,Credit,2024-05-21,2028-05-27,1303491.36,39475.71,Blocked
CRD0003525,5529-XXXX-XXXX-1745,CUS0007420,PRD-DC01,ACC00008712,Debit,2021-05-07,2029-05-22,0.0,0.0,Active
CRD0003526,5734-XXXX-XXXX-2279,CUS0009910,PRD-DC01,ACC00011176,Debit,2021-12-15,2028-04-30,0.0,0.0,Blocked
CRD0003527,5896-XXXX-XXXX-5392,CUS0004864,PRD-DC02,ACC00006310,Debit,2022-09-02,2027-11-22,0.0,0.0,Expired
CRD0003528,5836-XXXX-XXXX-7672,CUS0009383,PRD-CC04,,Credit,2022-08-28,2030-11-01,1472520.83,108208.85,Blocked
CRD0003529,4954-XXXX-XXXX-3822,CUS0009411,PRD-DC01,,Debit,2024-01-02,2026-10-27,0.0,0.0,Active
CRD0003530,4613-XXXX-XXXX-6507,CUS0008760,PRD-DC01,,Debit,2022-08-16,2028-08-24,0.0,0.0,Active
CRD0003531,4526-XXXX-XXXX-7535,CUS0006042,PRD-CC01,,Credit,2023-11-10,2029-12-17,1080278.45,10446.13,Active
CRD0003532,4602-XXXX-XXXX-9882,CUS0008375,PRD-DC01,ACC00007940,Debit,2023-07-24,2029-11-21,0.0,0.0,Active
CRD0003533,5674-XXXX-XXXX-6171,CUS0001122,PRD-DC02,ACC00013722,Debit,2021-12-02,2029-01-20,0.0,0.0,Active
CRD0003534,5518-XXXX-XXXX-5907,CUS0004641,PRD-CC03,,Credit,2025-09-16,2027-09-22,1193834.27,52827.08,Active
CRD0003535,5925-XXXX-XXXX-7792,CUS0000096,PRD-DC02,,Debit,2024-11-16,2027-03-20,0.0,0.0,Active
CRD0003536,5289-XXXX-XXXX-3804,CUS0006586,PRD-DC02,ACC00004784,Debit,2024-01-20,2028-06-12,0.0,0.0,Active
CRD0003537,4135-XXXX-XXXX-1230,CUS0006542,PRD-DC02,ACC00006620,Debit,2021-12-18,2026-12-15,0.0,0.0,Active
CRD0003538,4645-XXXX-XXXX-4275,CUS0001898,PRD-CC03,,Credit,2025-01-08,2026-05-05,110619.47,85118.85,Active
CRD0003539,4887-XXXX-XXXX-9965,CUS0004958,PRD-CC02,,Credit,2022-10-20,2026-07-01,969989.18,116241.87,Active
CRD0003540,5214-XXXX-XXXX-6605,CUS0009989,PRD-CC03,,Credit,2021-07-15,2027-06-24,906161.97,174623.0,Active
CRD0003541,5640-XXXX-XXXX-2366,CUS0006264,PRD-CC04,,Credit,2025-07-23,2030-03-30,20959.15,78182.68,Blocked
CRD0003542,4398-XXXX-XXXX-1711,CUS0008464,PRD-CC02,,Credit,2020-06-15,2027-01-27,519549.4,47205.21,Active
CRD0003543,4372-XXXX-XXXX-4736,CUS0004376,PRD-CC03,,Credit,2020-08-29,2029-01-22,1355074.25,193900.0,Expired
CRD0003544,4687-XXXX-XXXX-8452,CUS0009739,PRD-DC02,ACC00010368,Debit,2025-01-30,2030-05-29,0.0,0.0,Active
CRD0003545,4481-XXXX-XXXX-6052,CUS0008814,PRD-DC01,,Debit,2023-07-31,2028-12-05,0.0,0.0,Active
CRD0003546,4807-XXXX-XXXX-7630,CUS0005455,PRD-CC02,,Credit,2024-07-28,2026-12-20,30904.91,80082.91,Active
CRD0003547,5250-XXXX-XXXX-5143,CUS0002459,PRD-DC01,ACC00010680,Debit,2020-08-19,2030-02-08,0.0,0.0,Active
CRD0003548,4407-XXXX-XXXX-6018,CUS0006887,PRD-CC04,,Credit,2021-12-22,2029-10-13,717396.3,67308.83,Active
CRD0003549,5502-XXXX-XXXX-6313,CUS0005055,PRD-DC01,ACC00015399,Debit,2024-06-14,2030-08-19,0.0,0.0,Active
CRD0003550,5793-XXXX-XXXX-9336,CUS0003837,PRD-CC02,,Credit,2020-10-21,2028-09-01,833088.87,36735.13,Active
CRD0003551,5845-XXXX-XXXX-4902,CUS0006692,PRD-DC01,ACC00009892,Debit,2020-06-18,2027-03-07,0.0,0.0,Active
CRD0003552,5114-XXXX-XXXX-8923,CUS0004801,PRD-CC04,,Credit,2021-03-20,2028-04-14,594627.07,180998.34,Active
CRD0003553,5874-XXXX-XXXX-8842,CUS0002716,PRD-CC01,,Credit,2023-12-16,2029-03-13,1327418.38,74402.38,Active
CRD0003554,5907-XXXX-XXXX-3747,CUS0002498,PRD-DC02,ACC00006564,Debit,2022-09-23,2028-03-28,0.0,0.0,Active
CRD0003555,5229-XXXX-XXXX-5594,CUS0008774,PRD-CC01,,Credit,2021-08-23,2029-06-14,1067004.82,7059.46,Active
CRD0003556,5502-XXXX-XXXX-2486,CUS0009225,PRD-CC03,,Credit,2025-05-30,2028-07-16,1356570.08,28450.3,Active
CRD0003557,5191-XXXX-XXXX-7075,CUS0003454,PRD-CC03,,Credit,2024-12-15,2027-12-07,1092209.62,94011.87,Active
CRD0003558,4497-XXXX-XXXX-9657,CUS0009896,PRD-DC01,ACC00002150,Debit,2020-09-25,2027-10-15,0.0,0.0,Active
CRD0003559,4210-XXXX-XXXX-8597,CUS0001782,PRD-DC01,,Debit,2023-09-29,2030-11-17,0.0,0.0,Active
CRD0003560,4733-XXXX-XXXX-7361,CUS0003019,PRD-DC02,ACC00015060,Debit,2025-05-28,2030-05-01,0.0,0.0,Active
CRD0003561,5918-XXXX-XXXX-6820,CUS0008457,PRD-CC01,,Credit,2024-02-13,2029-04-09,164710.74,163716.09,Active
CRD0003562,5485-XXXX-XXXX-1075,CUS0001792,PRD-CC01,,Credit,2022-12-23,2028-10-14,967876.89,104314.37,Active
CRD0003563,4953-XXXX-XXXX-7752,CUS0000267,PRD-CC01,,Credit,2023-03-28,2027-09-11,335155.62,26847.88,Blocked
CRD0003564,4868-XXXX-XXXX-2250,CUS0008868,PRD-DC02,ACC00015739,Debit,2024-09-22,2028-01-01,0.0,0.0,Active
CRD0003565,4776-XXXX-XXXX-7288,CUS0007298,PRD-CC03,,Credit,2022-03-15,2027-02-06,1306036.0,71993.15,Active
CRD0003566,5440-XXXX-XXXX-3894,CUS0001627,PRD-CC04,,Credit,2021-07-06,2027-01-16,745866.61,71574.88,Active
CRD0003567,5894-XXXX-XXXX-1859,CUS0002174,PRD-DC02,ACC00013778,Debit,2026-03-28,2030-05-16,0.0,0.0,Active
CRD0003568,4515-XXXX-XXXX-8157,CUS0003159,PRD-DC01,ACC00002034,Debit,2021-04-28,2027-02-01,0.0,0.0,Active
CRD0003569,5682-XXXX-XXXX-3787,CUS0003418,PRD-CC02,,Credit,2025-05-13,2026-12-15,645199.63,177471.98,Active
CRD0003570,4277-XXXX-XXXX-8312,CUS0002688,PRD-CC04,,Credit,2025-10-31,2029-05-16,257532.61,187697.3,Active
CRD0003571,4955-XXXX-XXXX-5085,CUS0002871,PRD-CC02,,Credit,2021-02-06,2030-08-29,1329582.61,45386.38,Active
CRD0003572,4995-XXXX-XXXX-2625,CUS0002035,PRD-CC04,,Credit,2026-02-15,2030-12-31,779568.68,73450.44,Active
CRD0003573,4792-XXXX-XXXX-2950,CUS0006634,PRD-CC03,,Credit,2024-12-20,2029-07-07,1138020.06,22385.71,Active
CRD0003574,4656-XXXX-XXXX-7562,CUS0001176,PRD-DC01,ACC00001690,Debit,2025-05-04,2028-08-31,0.0,0.0,Active
CRD0003575,4954-XXXX-XXXX-8936,CUS0002212,PRD-DC01,ACC00004587,Debit,2023-11-03,2028-09-22,0.0,0.0,Active
CRD0003576,4609-XXXX-XXXX-6357,CUS0006250,PRD-CC01,,Credit,2026-01-29,2028-09-01,626618.47,121790.02,Active
CRD0003577,4693-XXXX-XXXX-5416,CUS0007295,PRD-CC01,,Credit,2022-10-29,2027-10-09,750114.62,84216.3,Active
CRD0003578,5772-XXXX-XXXX-4736,CUS0002401,PRD-CC02,,Credit,2024-12-16,2029-10-05,579931.07,21073.98,Active
CRD0003579,4895-XXXX-XXXX-9953,CUS0000443,PRD-DC02,ACC00016613,Debit,2025-03-17,2028-06-19,0.0,0.0,Active
CRD0003580,4999-XXXX-XXXX-5337,CUS0001872,PRD-DC01,,Debit,2021-03-08,2027-04-01,0.0,0.0,Active
CRD0003581,5829-XXXX-XXXX-1674,CUS0000136,PRD-CC03,,Credit,2022-09-06,2026-08-17,1137786.09,69807.71,Active
CRD0003582,4676-XXXX-XXXX-1759,CUS0007070,PRD-CC02,,Credit,2024-10-23,2027-10-05,874215.2,15136.49,Active
CRD0003583,5387-XXXX-XXXX-5571,CUS0007138,PRD-DC02,,Debit,2020-03-25,2029-02-26,0.0,0.0,Active
CRD0003584,5912-XXXX-XXXX-8017,CUS0001626,PRD-CC01,,Credit,2024-11-12,2029-12-13,440829.33,149929.68,Active
CRD0003585,5767-XXXX-XXXX-6418,CUS0001492,PRD-DC01,ACC00004156,Debit,2020-12-03,2029-11-29,0.0,0.0,Active
CRD0003586,4563-XXXX-XXXX-1783,CUS0000867,PRD-DC02,ACC00011546,Debit,2022-09-21,2028-10-28,0.0,0.0,Active
CRD0003587,5875-XXXX-XXXX-8303,CUS0002368,PRD-CC01,,Credit,2025-04-24,2027-11-07,1458864.41,51060.03,Active
CRD0003588,4137-XXXX-XXXX-1102,CUS0008583,PRD-CC01,,Credit,2020-04-05,2027-07-01,983658.69,137039.99,Active
CRD0003589,4318-XXXX-XXXX-7207,CUS0008260,PRD-CC01,,Credit,2024-10-22,2029-06-15,254829.4,147465.74,Active
CRD0003590,5777-XXXX-XXXX-3963,CUS0000751,PRD-DC02,,Debit,2021-07-08,2028-05-11,0.0,0.0,Blocked
CRD0003591,4312-XXXX-XXXX-6103,CUS0008997,PRD-DC01,,Debit,2024-02-24,2028-01-09,0.0,0.0,Active
CRD0003592,5832-XXXX-XXXX-3956,CUS0008167,PRD-CC03,,Credit,2023-08-25,2027-07-02,1485349.82,180967.73,Blocked
CRD0003593,5727-XXXX-XXXX-5913,CUS0003724,PRD-CC01,,Credit,2024-09-04,2029-11-02,123225.95,125701.77,Active
CRD0003594,5695-XXXX-XXXX-9835,CUS0004964,PRD-CC02,,Credit,2020-04-28,2029-03-19,1342537.19,192808.77,Active
CRD0003595,5501-XXXX-XXXX-2564,CUS0005949,PRD-CC03,,Credit,2022-07-09,2027-07-22,612949.83,71077.89,Active
CRD0003596,5341-XXXX-XXXX-5638,CUS0009857,PRD-CC03,,Credit,2020-08-07,2027-09-25,375596.85,95943.12,Active
CRD0003597,5377-XXXX-XXXX-9236,CUS0007290,PRD-CC03,,Credit,2022-03-11,2028-02-29,877146.35,147610.49,Active
CRD0003598,5279-XXXX-XXXX-3184,CUS0000827,PRD-DC02,,Debit,2024-01-28,2029-09-30,0.0,0.0,Active
CRD0003599,5610-XXXX-XXXX-6045,CUS0008120,PRD-CC01,,Credit,2025-12-21,2028-03-28,37270.47,40348.67,Active
CRD0003600,5578-XXXX-XXXX-7248,CUS0002047,PRD-DC02,ACC00005599,Debit,2025-10-01,2029-12-13,0.0,0.0,Active
CRD0003601,5619-XXXX-XXXX-3774,CUS0009920,PRD-DC01,ACC00012381,Debit,2020-03-30,2028-06-22,0.0,0.0,Active
CRD0003602,4399-XXXX-XXXX-1658,CUS0009542,PRD-DC01,ACC00015886,Debit,2024-11-12,2027-04-06,0.0,0.0,Active
CRD0003603,5793-XXXX-XXXX-5684,CUS0009766,PRD-CC04,,Credit,2020-08-12,2027-02-24,1233908.25,27551.53,Active
CRD0003604,4390-XXXX-XXXX-6147,CUS0008042,PRD-CC02,,Credit,2024-07-21,2026-09-20,187702.8,63650.19,Active
CRD0003605,4673-XXXX-XXXX-6678,CUS0006391,PRD-CC01,,Credit,2023-11-22,2027-04-13,51676.5,108871.15,Active
CRD0003606,4792-XXXX-XXXX-6765,CUS0004327,PRD-DC02,,Debit,2022-10-03,2027-01-08,0.0,0.0,Active
CRD0003607,5903-XXXX-XXXX-1977,CUS0006016,PRD-CC03,,Credit,2023-02-25,2028-09-22,841991.73,61727.34,Active
CRD0003608,5524-XXXX-XXXX-6143,CUS0005173,PRD-CC02,,Credit,2021-01-14,2027-06-27,633126.29,5322.52,Active
CRD0003609,5151-XXXX-XXXX-9376,CUS0004588,PRD-DC01,,Debit,2020-05-21,2027-05-28,0.0,0.0,Active
CRD0003610,4722-XXXX-XXXX-1448,CUS0009182,PRD-DC01,ACC00009189,Debit,2026-01-11,2030-06-16,0.0,0.0,Active
CRD0003611,5143-XXXX-XXXX-5656,CUS0002767,PRD-CC01,,Credit,2023-12-25,2027-08-14,1487319.36,51332.35,Active
CRD0003612,5561-XXXX-XXXX-8032,CUS0002470,PRD-CC03,,Credit,2020-05-15,2027-04-29,93010.09,85612.16,Active
CRD0003613,5800-XXXX-XXXX-4524,CUS0006932,PRD-CC04,,Credit,2026-03-26,2029-11-04,409327.47,78419.16,Active
CRD0003614,5762-XXXX-XXXX-4281,CUS0007469,PRD-CC01,,Credit,2020-07-17,2030-10-23,243459.27,10253.72,Active
CRD0003615,5158-XXXX-XXXX-6964,CUS0001984,PRD-CC02,,Credit,2023-02-22,2029-10-25,834980.69,98504.36,Active
CRD0003616,5648-XXXX-XXXX-8178,CUS0006549,PRD-DC02,,Debit,2023-11-28,2028-06-18,0.0,0.0,Active
CRD0003617,4672-XXXX-XXXX-7420,CUS0000560,PRD-DC01,,Debit,2022-12-24,2027-07-03,0.0,0.0,Active
CRD0003618,5319-XXXX-XXXX-1689,CUS0003376,PRD-CC04,,Credit,2021-03-31,2028-11-22,767538.77,84647.44,Active
CRD0003619,5765-XXXX-XXXX-3790,CUS0003043,PRD-CC02,,Credit,2024-11-28,2029-03-01,725192.17,42987.37,Active
CRD0003620,4337-XXXX-XXXX-1624,CUS0005616,PRD-CC04,,Credit,2025-09-30,2026-09-26,264263.5,8907.63,Active
CRD0003621,4362-XXXX-XXXX-7615,CUS0004576,PRD-DC01,,Debit,2022-05-06,2030-05-06,0.0,0.0,Active
CRD0003622,5833-XXXX-XXXX-6424,CUS0004128,PRD-CC01,,Credit,2025-07-03,2026-10-26,692088.2,132676.61,Active
CRD0003623,5841-XXXX-XXXX-5130,CUS0000465,PRD-CC04,,Credit,2020-12-08,2030-04-13,364666.73,198830.57,Active
CRD0003624,5159-XXXX-XXXX-3024,CUS0007791,PRD-DC02,ACC00008159,Debit,2022-03-30,2029-03-18,0.0,0.0,Active
CRD0003625,5185-XXXX-XXXX-2112,CUS0003914,PRD-CC02,,Credit,2025-01-18,2026-10-21,1210043.36,71159.06,Active
CRD0003626,4110-XXXX-XXXX-7187,CUS0001910,PRD-CC04,,Credit,2020-01-30,2027-10-26,470912.28,185014.73,Active
CRD0003627,5469-XXXX-XXXX-5647,CUS0004191,PRD-DC02,ACC00013838,Debit,2022-09-02,2028-04-24,0.0,0.0,Active
CRD0003628,4166-XXXX-XXXX-5842,CUS0006513,PRD-CC03,,Credit,2020-08-18,2030-08-05,969752.89,53416.12,Active
CRD0003629,4104-XXXX-XXXX-2762,CUS0003024,PRD-DC01,ACC00007333,Debit,2021-08-12,2026-08-08,0.0,0.0,Active
CRD0003630,4643-XXXX-XXXX-7499,CUS0002451,PRD-DC01,ACC00000678,Debit,2020-12-20,2029-06-03,0.0,0.0,Active
CRD0003631,4206-XXXX-XXXX-1808,CUS0000028,PRD-CC01,,Credit,2025-02-05,2026-05-30,1099154.29,153448.32,Active
CRD0003632,5755-XXXX-XXXX-4558,CUS0008279,PRD-CC04,,Credit,2020-09-10,2030-09-12,386525.06,171380.28,Active
CRD0003633,4240-XXXX-XXXX-7837,CUS0001446,PRD-DC02,ACC00004389,Debit,2025-10-12,2028-03-19,0.0,0.0,Active
CRD0003634,4413-XXXX-XXXX-9289,CUS0005014,PRD-DC02,ACC00015564,Debit,2024-10-31,2028-06-06,0.0,0.0,Active
CRD0003635,4800-XXXX-XXXX-5797,CUS0005770,PRD-CC03,,Credit,2024-05-25,2030-04-11,1096016.24,135810.89,Active
CRD0003636,5965-XXXX-XXXX-2157,CUS0000816,PRD-CC04,,Credit,2020-07-01,2029-12-19,751644.41,165770.31,Active
CRD0003637,4765-XXXX-XXXX-2889,CUS0004748,PRD-CC02,,Credit,2021-08-16,2028-03-30,1416501.36,25453.54,Active
CRD0003638,4311-XXXX-XXXX-1865,CUS0004016,PRD-CC04,,Credit,2024-10-06,2030-01-24,123793.32,123805.78,Active
CRD0003639,4452-XXXX-XXXX-9410,CUS0000359,PRD-DC01,ACC00011430,Debit,2024-08-27,2030-07-27,0.0,0.0,Active
CRD0003640,4335-XXXX-XXXX-3835,CUS0004005,PRD-CC02,,Credit,2025-01-31,2027-09-18,885631.04,192053.47,Active
CRD0003641,5998-XXXX-XXXX-9032,CUS0004925,PRD-CC01,,Credit,2021-11-03,2030-09-27,319023.47,86698.7,Active
CRD0003642,5221-XXXX-XXXX-5836,CUS0004394,PRD-CC01,,Credit,2022-03-06,2030-12-05,1499590.01,2043.05,Active
CRD0003643,4183-XXXX-XXXX-6319,CUS0006755,PRD-CC03,,Credit,2026-01-02,2029-03-07,1441034.62,179363.15,Active
CRD0003644,5395-XXXX-XXXX-7756,CUS0009866,PRD-CC02,,Credit,2024-09-24,2026-05-30,907665.31,123768.36,Active
CRD0003645,5358-XXXX-XXXX-8034,CUS0002204,PRD-CC02,,Credit,2024-12-28,2026-07-18,476611.84,154204.31,Active
CRD0003646,4332-XXXX-XXXX-7109,CUS0009845,PRD-DC02,ACC00005148,Debit,2023-12-31,2028-04-10,0.0,0.0,Active
CRD0003647,5446-XXXX-XXXX-7718,CUS0005580,PRD-CC02,,Credit,2025-05-02,2028-08-18,81039.85,14602.46,Active
CRD0003648,4568-XXXX-XXXX-2694,CUS0002673,PRD-CC03,,Credit,2025-09-25,2029-10-09,1303397.66,184751.09,Active
CRD0003649,4413-XXXX-XXXX-2455,CUS0001041,PRD-DC02,ACC00017464,Debit,2024-03-22,2027-11-22,0.0,0.0,Active
CRD0003650,5851-XXXX-XXXX-8401,CUS0006070,PRD-DC01,,Debit,2021-09-20,2028-09-12,0.0,0.0,Active
CRD0003651,5994-XXXX-XXXX-3262,CUS0009022,PRD-DC01,ACC00003624,Debit,2026-02-09,2028-07-09,0.0,0.0,Active
CRD0003652,5876-XXXX-XXXX-2593,CUS0001767,PRD-DC02,ACC00005594,Debit,2023-12-27,2030-01-26,0.0,0.0,Active
CRD0003653,4476-XXXX-XXXX-2707,CUS0006152,PRD-DC02,,Debit,2020-03-25,2026-08-09,0.0,0.0,Active
CRD0003654,4669-XXXX-XXXX-2315,CUS0005714,PRD-CC04,,Credit,2021-06-05,2029-02-16,698843.76,22218.26,Active
CRD0003655,4493-XXXX-XXXX-1369,CUS0007917,PRD-DC02,ACC00009248,Debit,2021-03-08,2027-04-09,0.0,0.0,Active
CRD0003656,5985-XXXX-XXXX-4161,CUS0000309,PRD-CC03,,Credit,2026-04-09,2029-09-30,510343.37,120112.84,Active
CRD0003657,4597-XXXX-XXXX-8460,CUS0005601,PRD-CC02,,Credit,2022-08-15,2028-05-26,979924.07,41549.81,Active
CRD0003658,5837-XXXX-XXXX-6998,CUS0002632,PRD-CC02,,Credit,2021-09-20,2027-12-11,955585.36,87759.11,Active
CRD0003659,4836-XXXX-XXXX-9425,CUS0008742,PRD-CC03,,Credit,2022-12-19,2026-11-12,975805.38,199484.94,Expired
CRD0003660,4897-XXXX-XXXX-6734,CUS0001964,PRD-DC02,ACC00011202,Debit,2024-02-22,2027-11-12,0.0,0.0,Active
CRD0003661,4761-XXXX-XXXX-2467,CUS0001974,PRD-CC02,,Credit,2020-04-05,2029-11-21,448023.29,28519.33,Active
CRD0003662,5297-XXXX-XXXX-7423,CUS0004163,PRD-CC03,,Credit,2020-01-04,2027-08-19,517462.39,164986.67,Active
CRD0003663,5797-XXXX-XXXX-5907,CUS0009276,PRD-CC03,,Credit,2020-06-30,2029-08-28,265957.76,117452.38,Active
CRD0003664,5400-XXXX-XXXX-1792,CUS0004568,PRD-CC01,,Credit,2020-08-29,2029-01-20,285116.09,195229.13,Active
CRD0003665,5286-XXXX-XXXX-9696,CUS0002750,PRD-DC01,ACC00005661,Debit,2025-07-28,2030-02-10,0.0,0.0,Active
CRD0003666,4347-XXXX-XXXX-4616,CUS0008201,PRD-CC03,,Credit,2022-05-18,2028-06-12,928019.75,73099.03,Active
CRD0003667,4415-XXXX-XXXX-3216,CUS0003560,PRD-CC04,,Credit,2021-01-01,2029-07-23,132448.12,19759.3,Active
CRD0003668,4675-XXXX-XXXX-6211,CUS0009360,PRD-CC02,,Credit,2022-04-17,2029-01-07,500683.44,114533.97,Active
CRD0003669,4247-XXXX-XXXX-4771,CUS0000964,PRD-CC03,,Credit,2023-08-21,2027-11-19,1031387.6,122455.75,Active
CRD0003670,5936-XXXX-XXXX-2516,CUS0009209,PRD-DC01,ACC00004125,Debit,2024-10-11,2030-12-31,0.0,0.0,Active
CRD0003671,5222-XXXX-XXXX-6066,CUS0005864,PRD-DC01,ACC00001788,Debit,2022-07-24,2027-12-31,0.0,0.0,Active
CRD0003672,5546-XXXX-XXXX-6078,CUS0006916,PRD-CC02,,Credit,2026-04-15,2030-12-15,774360.55,173761.03,Active
CRD0003673,5160-XXXX-XXXX-4008,CUS0006701,PRD-CC03,,Credit,2021-06-22,2027-06-09,383841.03,43050.37,Active
CRD0003674,5594-XXXX-XXXX-5675,CUS0003862,PRD-DC01,ACC00008514,Debit,2020-09-24,2027-12-02,0.0,0.0,Active
CRD0003675,4429-XXXX-XXXX-4450,CUS0002236,PRD-DC02,ACC00003745,Debit,2022-08-08,2029-08-28,0.0,0.0,Active
CRD0003676,4650-XXXX-XXXX-5575,CUS0003428,PRD-DC02,,Debit,2020-10-30,2030-07-23,0.0,0.0,Active
CRD0003677,4257-XXXX-XXXX-7750,CUS0005962,PRD-CC03,,Credit,2022-01-14,2029-05-04,855259.32,37076.65,Active
CRD0003678,5910-XXXX-XXXX-7764,CUS0007883,PRD-DC02,ACC00016693,Debit,2021-05-12,2029-05-18,0.0,0.0,Active
CRD0003679,5131-XXXX-XXXX-4004,CUS0001987,PRD-DC02,ACC00016805,Debit,2022-04-06,2027-05-29,0.0,0.0,Active
CRD0003680,5931-XXXX-XXXX-6965,CUS0006308,PRD-DC01,ACC00014852,Debit,2025-11-05,2026-11-22,0.0,0.0,Active
CRD0003681,4679-XXXX-XXXX-5129,CUS0002114,PRD-CC03,,Credit,2024-09-13,2029-07-14,1257182.11,53104.0,Active
CRD0003682,5546-XXXX-XXXX-3923,CUS0008011,PRD-DC02,,Debit,2025-08-03,2030-04-03,0.0,0.0,Active
CRD0003683,5497-XXXX-XXXX-4219,CUS0000668,PRD-CC03,,Credit,2023-05-28,2028-06-25,748343.8,146033.08,Active
CRD0003684,4406-XXXX-XXXX-2386,CUS0001392,PRD-CC02,,Credit,2022-04-07,2029-04-26,1299989.86,176150.94,Active
CRD0003685,5358-XXXX-XXXX-4360,CUS0006743,PRD-CC04,,Credit,2024-08-05,2030-08-06,486426.44,114527.01,Active
CRD0003686,5442-XXXX-XXXX-6035,CUS0009543,PRD-CC04,,Credit,2022-10-16,2027-05-15,1231123.64,20288.5,Active
CRD0003687,4296-XXXX-XXXX-7041,CUS0001471,PRD-CC01,,Credit,2025-07-22,2029-04-04,879485.06,70565.69,Active
CRD0003688,5594-XXXX-XXXX-6015,CUS0000364,PRD-CC02,,Credit,2025-12-04,2028-02-29,48742.25,183421.63,Active
CRD0003689,5680-XXXX-XXXX-3731,CUS0004140,PRD-DC01,ACC00017177,Debit,2025-11-11,2030-03-26,0.0,0.0,Active
CRD0003690,4308-XXXX-XXXX-9546,CUS0000991,PRD-CC03,,Credit,2022-08-12,2027-09-01,555375.1,27260.96,Active
CRD0003691,4887-XXXX-XXXX-8198,CUS0002181,PRD-DC02,ACC00004356,Debit,2020-08-06,2027-10-16,0.0,0.0,Active
