contact_id,customer_id,channel,value,is_primary,verified
CNT0010938,CUS0004771,Phone,0910547746,True,True
CNT0010939,CUS0004771,Email,wjennings@example.com,False,True
CNT0010940,CUS0004772,Phone,0854271143,True,True
CNT0010941,CUS0004772,Email,isaiahshelton@example.org,False,True
CNT0010942,CUS0004772,LINE,@jeffrey29,False,False
CNT0010943,CUS0004773,Phone,0913450310,True,True
CNT0010944,CUS0004773,Email,ftaylor@example.net,False,True
CNT0010945,CUS0004774,Phone,0680080602,True,True
CNT0010946,CUS0004774,Email,steven05@example.net,False,True
CNT0010947,CUS0004774,LINE,@rachelwilson,False,False
CNT0010948,CUS0004775,Phone,0655880130,True,True
CNT0010949,CUS0004775,Email,brandon03@example.org,False,True
CNT0010950,CUS0004775,LINE,@hthomas,False,False
CNT0010951,CUS0004776,Phone,0964571864,True,True
CNT0010952,CUS0004776,Email,william37@example.com,False,True
CNT0010953,CUS0004777,Phone,0821229250,True,True
CNT0010954,CUS0004777,Email,phenry@example.org,False,True
CNT0010955,CUS0004777,LINE,@djenkins,False,False
CNT0010956,CUS0004778,Phone,0638060243,True,True
CNT0010957,CUS0004778,LINE,@patricia11,False,False
CNT0010958,CUS0004779,Phone,0828927750,True,True
CNT0010959,CUS0004779,Email,martinanthony@example.net,False,True
CNT0010960,CUS0004780,Phone,0922821414,True,True
CNT0010961,CUS0004780,Email,jacksonjohn@example.com,False,True
CNT0010962,CUS0004780,LINE,@faithtorres,False,False
CNT0010963,CUS0004781,Phone,0911841403,True,True
CNT0010964,CUS0004782,Phone,0626680507,True,True
CNT0010965,CUS0004782,Email,brittany18@example.org,False,True
CNT0010966,CUS0004783,Phone,0866781752,True,True
CNT0010967,CUS0004783,Email,jennifer81@example.org,False,True
CNT0010968,CUS0004783,LINE,@jennifer41,False,False
CNT0010969,CUS0004784,Phone,0661965272,True,True
CNT0010970,CUS0004784,Email,kingjulia@example.com,False,False
CNT0010971,CUS0004784,LINE,@murillojessica,False,False
CNT0010972,CUS0004785,Phone,0918431028,True,True
CNT0010973,CUS0004785,Email,rodriguezlisa@example.org,False,True
CNT0010974,CUS0004785,LINE,@ychen,False,False
CNT0010975,CUS0004786,Phone,0694847138,True,True
CNT0010976,CUS0004786,LINE,@pgomez,False,False
CNT0010977,CUS0004787,Phone,0823518252,True,True
CNT0010978,CUS0004787,Email,anna80@example.org,False,True
CNT0010979,CUS0004787,LINE,@matthew37,False,False
CNT0010980,CUS0004788,Phone,0997201362,True,True
CNT0010981,CUS0004788,Email,amandarobinson@example.org,False,True
CNT0010982,CUS0004788,LINE,@ycurtis,False,False
CNT0010983,CUS0004789,Phone,0910041940,True,True
CNT0010984,CUS0004789,Email,jeremyrichardson@example.net,False,True
CNT0010985,CUS0004790,Phone,0832803985,True,True
CNT0010986,CUS0004790,Email,shaffertimothy@example.com,False,False
CNT0010987,CUS0004791,Phone,0875561555,True,True
CNT0010988,CUS0004791,Email,gomezkelly@example.org,False,True
CNT0010989,CUS0004792,Phone,0897480763,True,True
CNT0010990,CUS0004792,Email,margaret47@example.net,False,True
CNT0010991,CUS0004793,Phone,0973100732,True,True
CNT0010992,CUS0004793,Email,msmith@example.org,False,True
CNT0010993,CUS0004794,Phone,0669849008,True,True
CNT0010994,CUS0004794,Email,robert21@example.org,False,True
CNT0010995,CUS0004794,LINE,@tylernguyen,False,False
CNT0010996,CUS0004795,Phone,0651308582,True,True
CNT0010997,CUS0004795,Email,sanderslori@example.net,False,True
CNT0010998,CUS0004795,LINE,@hernandezjames,False,False
CNT0010999,CUS0004796,Phone,0819652371,True,True
CNT0011000,CUS0004796,Email,thomas51@example.com,False,True
CNT0011001,CUS0004797,Phone,0634474455,True,True
CNT0011002,CUS0004797,Email,wjohnson@example.net,False,True
CNT0011003,CUS0004797,LINE,@wdavies,False,False
CNT0011004,CUS0004798,Phone,0855191131,True,True
CNT0011005,CUS0004798,LINE,@wilsonalexandra,False,False
CNT0011006,CUS0004799,Phone,0913615948,True,True
CNT0011007,CUS0004799,Email,xwright@example.org,False,True
CNT0011008,CUS0004800,Phone,0857405392,True,True
CNT0011009,CUS0004800,Email,amanda67@example.com,False,True
CNT0011010,CUS0004801,Phone,0626636243,True,True
CNT0011011,CUS0004801,Email,kellihester@example.net,False,True
CNT0011012,CUS0004802,Phone,0889530591,True,True
CNT0011013,CUS0004802,Email,aaron97@example.net,False,False
CNT0011014,CUS0004802,LINE,@skinnercynthia,False,False
CNT0011015,CUS0004803,Phone,0976933249,True,True
CNT0011016,CUS0004803,Email,nathanbaker@example.org,False,False
CNT0011017,CUS0004804,Phone,0993223506,True,True
CNT0011018,CUS0004804,Email,mcfarlandkenneth@example.com,False,True
CNT0011019,CUS0004805,Phone,0919629823,True,True
CNT0011020,CUS0004805,Email,ylee@example.org,False,True
CNT0011021,CUS0004805,LINE,@christina60,False,False
CNT0011022,CUS0004806,Phone,0950584812,True,True
CNT0011023,CUS0004806,Email,megan00@example.net,False,True
CNT0011024,CUS0004806,LINE,@katherine21,False,False
CNT0011025,CUS0004807,Phone,0697871584,True,True
CNT0011026,CUS0004807,Email,williamatkins@example.org,False,True
CNT0011027,CUS0004807,LINE,@michelle77,False,False
CNT0011028,CUS0004808,Phone,0665123360,True,True
CNT0011029,CUS0004808,Email,martinjohn@example.net,False,True
CNT0011030,CUS0004809,Phone,0872214054,True,True
CNT0011031,CUS0004809,Email,scarter@example.com,False,True
CNT0011032,CUS0004810,Phone,0924156143,True,True
CNT0011033,CUS0004810,LINE,@llucero,False,False
CNT0011034,CUS0004811,Phone,0890987278,True,True
CNT0011035,CUS0004811,Email,ldavis@example.net,False,True
CNT0011036,CUS0004812,Phone,0680339436,True,True
CNT0011037,CUS0004812,Email,zcoleman@example.net,False,True
CNT0011038,CUS0004812,LINE,@karen88,False,False
CNT0011039,CUS0004813,Phone,0854147208,True,True
CNT0011040,CUS0004813,LINE,@jennifer65,False,False
CNT0011041,CUS0004814,Phone,0844781363,True,True
CNT0011042,CUS0004814,Email,alexandra10@example.net,False,True
CNT0011043,CUS0004815,Phone,0665391481,True,True
CNT0011044,CUS0004815,Email,thomaskristin@example.com,False,True
CNT0011045,CUS0004816,Phone,0685492688,True,True
CNT0011046,CUS0004816,LINE,@evelyn97,False,False
CNT0011047,CUS0004817,Phone,0974090218,True,True
CNT0011048,CUS0004817,Email,vpreston@example.org,False,True
CNT0011049,CUS0004817,LINE,@tblack,False,False
CNT0011050,CUS0004818,Phone,0636055752,True,True
CNT0011051,CUS0004818,Email,jonathan07@example.com,False,True
CNT0011052,CUS0004818,LINE,@hughesthomas,False,False
CNT0011053,CUS0004819,Phone,0875517754,True,True
CNT0011054,CUS0004819,Email,debbie23@example.com,False,True
CNT0011055,CUS0004819,LINE,@zlawson,False,False
CNT0011056,CUS0004820,Phone,0839815555,True,True
CNT0011057,CUS0004820,Email,clee@example.net,False,True
CNT0011058,CUS0004820,LINE,@umcdowell,False,False
CNT0011059,CUS0004821,Phone,0812998151,True,True
CNT0011060,CUS0004821,Email,zadkins@example.org,False,True
CNT0011061,CUS0004822,Phone,0860031621,True,True
CNT0011062,CUS0004822,Email,mary29@example.org,False,True
CNT0011063,CUS0004823,Phone,0858790114,True,True
CNT0011064,CUS0004823,Email,tcooper@example.net,False,True
CNT0011065,CUS0004824,Phone,0915310301,True,True
CNT0011066,CUS0004824,Email,dellison@example.net,False,True
CNT0011067,CUS0004824,LINE,@whitemark,False,False
CNT0011068,CUS0004825,Phone,0695633691,True,True
CNT0011069,CUS0004826,Phone,0881828182,True,True
CNT0011070,CUS0004827,Phone,0814052364,True,True
CNT0011071,CUS0004827,Email,ijackson@example.com,False,True
CNT0011072,CUS0004828,Phone,0857054182,True,True
CNT0011073,CUS0004829,Phone,0867998840,True,True
CNT0011074,CUS0004829,Email,smithjessica@example.com,False,False
CNT0011075,CUS0004829,LINE,@wesley03,False,False
CNT0011076,CUS0004830,Phone,0847313107,True,True
CNT0011077,CUS0004830,Email,dixonmelissa@example.org,False,False
CNT0011078,CUS0004830,LINE,@glopez,False,False
CNT0011079,CUS0004831,Phone,0872182068,True,True
CNT0011080,CUS0004831,Email,petersronald@example.net,False,True
CNT0011081,CUS0004831,LINE,@billy76,False,False
CNT0011082,CUS0004832,Phone,0628931797,True,True
CNT0011083,CUS0004833,Phone,0944160826,True,True
CNT0011084,CUS0004833,Email,lambertbrian@example.com,False,False
CNT0011085,CUS0004834,Phone,0893212312,True,True
CNT0011086,CUS0004835,Phone,0889178961,True,True
CNT0011087,CUS0004835,Email,gregory55@example.net,False,True
CNT0011088,CUS0004836,Phone,0889521316,True,True
CNT0011089,CUS0004836,Email,roberthale@example.net,False,True
CNT0011090,CUS0004836,LINE,@sarah67,False,False
CNT0011091,CUS0004837,Phone,0656696634,True,True
CNT0011092,CUS0004837,Email,xdavid@example.com,False,True
CNT0011093,CUS0004838,Phone,0667170935,True,True
CNT0011094,CUS0004838,Email,ygreen@example.net,False,True
CNT0011095,CUS0004838,LINE,@craigturner,False,False
CNT0011096,CUS0004839,Phone,0857208409,True,True
CNT0011097,CUS0004839,Email,juarezstephen@example.com,False,True
CNT0011098,CUS0004840,Phone,0975560871,True,True
CNT0011099,CUS0004840,Email,susan47@example.net,False,True
CNT0011100,CUS0004841,Phone,0849645595,True,True
CNT0011101,CUS0004841,Email,lisamclaughlin@example.com,False,False
CNT0011102,CUS0004841,LINE,@jamesbush,False,False
CNT0011103,CUS0004842,Phone,0852896403,True,True
CNT0011104,CUS0004842,Email,qkeith@example.net,False,True
CNT0011105,CUS0004843,Phone,0879533302,True,True
CNT0011106,CUS0004843,Email,phillipsjeffrey@example.com,False,True
CNT0011107,CUS0004844,Phone,0814255303,True,True
CNT0011108,CUS0004844,Email,gutierrezalexandra@example.org,False,True
CNT0011109,CUS0004845,Phone,0692379376,True,True
CNT0011110,CUS0004845,Email,meganjohnson@example.org,False,True
CNT0011111,CUS0004845,LINE,@thomasmurphy,False,False
CNT0011112,CUS0004846,Phone,0692122829,True,True
CNT0011113,CUS0004846,Email,william78@example.net,False,True
CNT0011114,CUS0004847,Phone,0939148177,True,True
CNT0011115,CUS0004847,Email,gregory06@example.org,False,True
CNT0011116,CUS0004847,LINE,@jessicasingh,False,False
CNT0011117,CUS0004848,Phone,0626293913,True,True
CNT0011118,CUS0004848,Email,housevicki@example.org,False,True
CNT0011119,CUS0004849,Phone,0692048897,True,True
CNT0011120,CUS0004849,Email,rita52@example.org,False,True
CNT0011121,CUS0004850,Phone,0943859124,True,True
CNT0011122,CUS0004850,Email,james46@example.org,False,True
CNT0011123,CUS0004851,Phone,0827802388,True,True
CNT0011124,CUS0004851,Email,amanda94@example.com,False,True
CNT0011125,CUS0004852,Phone,0874151877,True,True
CNT0011126,CUS0004852,Email,sheila86@example.net,False,True
CNT0011127,CUS0004853,Phone,0682987532,True,True
CNT0011128,CUS0004853,Email,james73@example.org,False,True
CNT0011129,CUS0004854,Phone,0683765313,True,True
CNT0011130,CUS0004854,Email,ashleyjohnson@example.net,False,True
CNT0011131,CUS0004855,Phone,0899055929,True,True
CNT0011132,CUS0004855,LINE,@coxpaul,False,False
CNT0011133,CUS0004856,Phone,0951208528,True,True
CNT0011134,CUS0004856,Email,smack@example.com,False,True
CNT0011135,CUS0004857,Phone,0998399236,True,True
CNT0011136,CUS0004857,Email,pwilliams@example.org,False,True
CNT0011137,CUS0004858,Phone,0951292738,True,True
CNT0011138,CUS0004858,Email,houstonmichael@example.com,False,True
CNT0011139,CUS0004859,Phone,0973838606,True,True
CNT0011140,CUS0004859,LINE,@katiemcpherson,False,False
CNT0011141,CUS0004860,Phone,0628598121,True,True
CNT0011142,CUS0004860,Email,brittany61@example.net,False,True
CNT0011143,CUS0004861,Phone,0994257763,True,True
CNT0011144,CUS0004861,LINE,@djackson,False,False
CNT0011145,CUS0004862,Phone,0957345895,True,True
CNT0011146,CUS0004863,Phone,0857176406,True,True
CNT0011147,CUS0004863,LINE,@dnguyen,False,False
CNT0011148,CUS0004864,Phone,0614833042,True,True
CNT0011149,CUS0004864,Email,kbrown@example.com,False,True
CNT0011150,CUS0004864,LINE,@walterthompson,False,False
CNT0011151,CUS0004865,Phone,0967199903,True,True
CNT0011152,CUS0004865,LINE,@brendafloyd,False,False
CNT0011153,CUS0004866,Phone,0857927014,True,True
CNT0011154,CUS0004866,Email,zrobertson@example.com,False,True
CNT0011155,CUS0004867,Phone,0912701960,True,True
CNT0011156,CUS0004867,Email,gbyrd@example.com,False,True
CNT0011157,CUS0004867,LINE,@plara,False,False
CNT0011158,CUS0004868,Phone,0994195748,True,True
CNT0011159,CUS0004869,Phone,0968038342,True,True
CNT0011160,CUS0004869,Email,tonyaclayton@example.org,False,True
CNT0011161,CUS0004870,Phone,0820976613,True,True
CNT0011162,CUS0004870,LINE,@montoyamegan,False,False
CNT0011163,CUS0004871,Phone,0618614571,True,True
CNT0011164,CUS0004871,LINE,@hamptonnichole,False,False
CNT0011165,CUS0004872,Phone,0925876814,True,True
CNT0011166,CUS0004872,Email,henrydanielle@example.com,False,False
CNT0011167,CUS0004873,Phone,0876320774,True,True
CNT0011168,CUS0004873,Email,maryscott@example.com,False,True
CNT0011169,CUS0004874,Phone,0655781102,True,True
CNT0011170,CUS0004874,Email,lynchjoseph@example.org,False,True
CNT0011171,CUS0004875,Phone,0853125252,True,True
CNT0011172,CUS0004875,Email,lisahancock@example.com,False,True
CNT0011173,CUS0004876,Phone,0646284360,True,True
CNT0011174,CUS0004876,Email,grace55@example.net,False,True
CNT0011175,CUS0004877,Phone,0820015623,True,True
CNT0011176,CUS0004877,Email,julie94@example.org,False,True
CNT0011177,CUS0004878,Phone,0620677221,True,True
CNT0011178,CUS0004878,Email,katiehobbs@example.org,False,True
CNT0011179,CUS0004878,LINE,@brianfleming,False,False
CNT0011180,CUS0004879,Phone,0639997519,True,True
CNT0011181,CUS0004879,Email,walterschristopher@example.com,False,True
CNT0011182,CUS0004879,LINE,@trevormorgan,False,False
CNT0011183,CUS0004880,Phone,0945949631,True,True
CNT0011184,CUS0004880,Email,russellkelly@example.org,False,True
CNT0011185,CUS0004880,LINE,@ypatel,False,False
CNT0011186,CUS0004881,Phone,0890953305,True,True
CNT0011187,CUS0004881,Email,katiecarter@example.org,False,True
CNT0011188,CUS0004882,Phone,0819515352,True,True
CNT0011189,CUS0004882,Email,jacksonrobert@example.net,False,True
CNT0011190,CUS0004882,LINE,@dbrennan,False,False
CNT0011191,CUS0004883,Phone,0969868884,True,True
CNT0011192,CUS0004883,Email,phunter@example.org,False,True
CNT0011193,CUS0004883,LINE,@judith60,False,False
CNT0011194,CUS0004884,Phone,0825543817,True,True
CNT0011195,CUS0004884,Email,waltonjordan@example.com,False,False
CNT0011196,CUS0004885,Phone,0696003339,True,True
CNT0011197,CUS0004885,Email,lorihodges@example.net,False,False
CNT0011198,CUS0004885,LINE,@perryrussell,False,False
CNT0011199,CUS0004886,Phone,0888786387,True,True
CNT0011200,CUS0004886,Email,lawsonjamie@example.com,False,False
CNT0011201,CUS0004886,LINE,@christina61,False,False
CNT0011202,CUS0004887,Phone,0950294406,True,True
CNT0011203,CUS0004887,Email,carpentervincent@example.net,False,True
CNT0011204,CUS0004887,LINE,@rowlandspencer,False,False
CNT0011205,CUS0004888,Phone,0817355526,True,True
CNT0011206,CUS0004889,Phone,0963660157,True,True
CNT0011207,CUS0004889,Email,qlutz@example.org,False,True
CNT0011208,CUS0004890,Phone,0958459390,True,True
CNT0011209,CUS0004890,Email,dillonstewart@example.net,False,True
CNT0011210,CUS0004890,LINE,@robin30,False,False
CNT0011211,CUS0004891,Phone,0884371916,True,True
CNT0011212,CUS0004891,Email,tjensen@example.org,False,False
CNT0011213,CUS0004892,Phone,0860053013,True,True
CNT0011214,CUS0004892,Email,vcalhoun@example.com,False,True
CNT0011215,CUS0004892,LINE,@lauraclark,False,False
CNT0011216,CUS0004893,Phone,0833749542,True,True
CNT0011217,CUS0004893,Email,henrymichael@example.net,False,True
CNT0011218,CUS0004894,Phone,0874071849,True,True
CNT0011219,CUS0004895,Phone,0657532846,True,True
CNT0011220,CUS0004895,Email,nicoleprice@example.com,False,True
CNT0011221,CUS0004896,Phone,0880254361,True,True
CNT0011222,CUS0004896,LINE,@cartereric,False,False
CNT0011223,CUS0004897,Phone,0842030893,True,True
CNT0011224,CUS0004897,Email,audreywilson@example.com,False,True
CNT0011225,CUS0004897,LINE,@andreapena,False,False
CNT0011226,CUS0004898,Phone,0977011309,True,True
CNT0011227,CUS0004898,Email,reginald60@example.org,False,True
CNT0011228,CUS0004898,LINE,@brendamoody,False,False
CNT0011229,CUS0004899,Phone,0922642081,True,True
CNT0011230,CUS0004899,Email,prestonerin@example.org,False,True
CNT0011231,CUS0004899,LINE,@gonzalesregina,False,False
CNT0011232,CUS0004900,Phone,0825852059,True,True
CNT0011233,CUS0004900,Email,tara14@example.net,False,False
CNT0011234,CUS0004901,Phone,0690652226,True,True
CNT0011235,CUS0004901,Email,jeffrey80@example.org,False,False
CNT0011236,CUS0004902,Phone,0683532094,True,True
CNT0011237,CUS0004902,Email,pattersonraymond@example.net,False,True
CNT0011238,CUS0004902,LINE,@moorechristian,False,False
CNT0011239,CUS0004903,Phone,0849694617,True,True
CNT0011240,CUS0004903,Email,harrismichelle@example.org,False,True
CNT0011241,CUS0004903,LINE,@davidpark,False,False
CNT0011242,CUS0004904,Phone,0996094281,True,True
CNT0011243,CUS0004904,Email,williammedina@example.org,False,True
CNT0011244,CUS0004904,LINE,@danny20,False,False
CNT0011245,CUS0004905,Phone,0960430144,True,True
CNT0011246,CUS0004905,Email,brandonwalker@example.com,False,True
CNT0011247,CUS0004905,LINE,@brandon81,False,False
CNT0011248,CUS0004906,Phone,0681981190,True,True
CNT0011249,CUS0004906,Email,clarkrobert@example.org,False,True
CNT0011250,CUS0004906,LINE,@samuelhanson,False,False
CNT0011251,CUS0004907,Phone,0657266092,True,True
CNT0011252,CUS0004908,Phone,0645776845,True,True
CNT0011253,CUS0004908,LINE,@piercemichael,False,False
CNT0011254,CUS0004909,Phone,0686958824,True,True
CNT0011255,CUS0004909,Email,mary41@example.org,False,True
CNT0011256,CUS0004909,LINE,@leonard22,False,False
CNT0011257,CUS0004910,Phone,0863680633,True,True
CNT0011258,CUS0004910,Email,reedkristin@example.org,False,True
CNT0011259,CUS0004910,LINE,@kenneth39,False,False
CNT0011260,CUS0004911,Phone,0890216400,True,True
CNT0011261,CUS0004911,Email,megan12@example.net,False,True
CNT0011262,CUS0004912,Phone,0886008071,True,True
CNT0011263,CUS0004912,Email,bateschad@example.com,False,True
CNT0011264,CUS0004913,Phone,0685657461,True,True
CNT0011265,CUS0004913,Email,darlenedunn@example.org,False,False
CNT0011266,CUS0004914,Phone,0884654570,True,True
CNT0011267,CUS0004915,Phone,0618967641,True,True
CNT0011268,CUS0004915,Email,andrea81@example.net,False,True
CNT0011269,CUS0004916,Phone,0645025613,True,True
CNT0011270,CUS0004916,Email,youngjeremiah@example.com,False,True
CNT0011271,CUS0004917,Phone,0650567778,True,True
CNT0011272,CUS0004917,Email,guerrerokevin@example.org,False,True
CNT0011273,CUS0004917,LINE,@davidbush,False,False
CNT0011274,CUS0004918,Phone,0894681981,True,True
CNT0011275,CUS0004918,Email,wblake@example.net,False,True
CNT0011276,CUS0004919,Phone,0855635100,True,True
CNT0011277,CUS0004919,LINE,@larryjackson,False,False
CNT0011278,CUS0004920,Phone,0831540449,True,True
CNT0011279,CUS0004920,Email,wgriffith@example.net,False,True
CNT0011280,CUS0004921,Phone,0869010737,True,True
CNT0011281,CUS0004921,Email,oscott@example.net,False,True
CNT0011282,CUS0004921,LINE,@hardyleonard,False,False
CNT0011283,CUS0004922,Phone,0934193645,True,True
CNT0011284,CUS0004922,Email,djones@example.org,False,True
CNT0011285,CUS0004923,Phone,0998280597,True,True
CNT0011286,CUS0004924,Phone,0834536908,True,True
CNT0011287,CUS0004924,Email,allenchristine@example.net,False,False
CNT0011288,CUS0004925,Phone,0859208569,True,True
CNT0011289,CUS0004925,LINE,@robinstone,False,False
CNT0011290,CUS0004926,Phone,0921504506,True,True
CNT0011291,CUS0004926,Email,jenkinschad@example.com,False,True
CNT0011292,CUS0004926,LINE,@gregory80,False,False
CNT0011293,CUS0004927,Phone,0970737722,True,True
CNT0011294,CUS0004927,Email,clucas@example.com,False,True
CNT0011295,CUS0004927,LINE,@stephanie18,False,False
CNT0011296,CUS0004928,Phone,0813026047,True,True
CNT0011297,CUS0004928,Email,ashley99@example.org,False,False
CNT0011298,CUS0004928,LINE,@lchapman,False,False
CNT0011299,CUS0004929,Phone,0962134237,True,True
CNT0011300,CUS0004929,Email,harrischristina@example.com,False,True
CNT0011301,CUS0004930,Phone,0649108880,True,True
CNT0011302,CUS0004930,Email,simmonsshannon@example.org,False,False
CNT0011303,CUS0004930,LINE,@lopezbriana,False,False
CNT0011304,CUS0004931,Phone,0673344115,True,True
CNT0011305,CUS0004931,LINE,@dustin17,False,False
CNT0011306,CUS0004932,Phone,0997362628,True,True
CNT0011307,CUS0004932,Email,mcook@example.com,False,True
CNT0011308,CUS0004933,Phone,0613741039,True,True
CNT0011309,CUS0004933,Email,grayapril@example.net,False,True
CNT0011310,CUS0004933,LINE,@joshua56,False,False
CNT0011311,CUS0004934,Phone,0976947616,True,True
CNT0011312,CUS0004935,Phone,0958312512,True,True
CNT0011313,CUS0004936,Phone,0852747716,True,True
CNT0011314,CUS0004936,Email,jonathan57@example.net,False,True
CNT0011315,CUS0004936,LINE,@bbrooks,False,False
CNT0011316,CUS0004937,Phone,0915369035,True,True
CNT0011317,CUS0004937,Email,moransamuel@example.org,False,True
CNT0011318,CUS0004938,Phone,0651229345,True,True
CNT0011319,CUS0004938,Email,michael48@example.org,False,True
CNT0011320,CUS0004939,Phone,0993567287,True,True
CNT0011321,CUS0004939,Email,michaelacosta@example.com,False,True
CNT0011322,CUS0004940,Phone,0850327626,True,True
CNT0011323,CUS0004940,Email,rgill@example.com,False,True
CNT0011324,CUS0004940,LINE,@leemary,False,False
CNT0011325,CUS0004941,Phone,0831274064,True,True
CNT0011326,CUS0004942,Phone,0644647782,True,True
CNT0011327,CUS0004942,Email,robinfrye@example.org,False,True
CNT0011328,CUS0004943,Phone,0925755404,True,True
CNT0011329,CUS0004943,Email,david00@example.org,False,True
CNT0011330,CUS0004943,LINE,@sweeneyvernon,False,False
CNT0011331,CUS0004944,Phone,0812619016,True,True
CNT0011332,CUS0004944,Email,juliesantiago@example.org,False,True
CNT0011333,CUS0004944,LINE,@aobrien,False,False
CNT0011334,CUS0004945,Phone,0835370873,True,True
CNT0011335,CUS0004945,Email,valerie49@example.org,False,True
CNT0011336,CUS0004945,LINE,@alvarezjohn,False,False
CNT0011337,CUS0004946,Phone,0911525177,True,True
CNT0011338,CUS0004946,Email,vegalori@example.net,False,True
CNT0011339,CUS0004947,Phone,0929560487,True,True
CNT0011340,CUS0004947,Email,loriellis@example.com,False,True
CNT0011341,CUS0004947,LINE,@debbieromero,False,False
CNT0011342,CUS0004948,Phone,0628320135,True,True
CNT0011343,CUS0004948,LINE,@tward,False,False
CNT0011344,CUS0004949,Phone,0828354682,True,True
CNT0011345,CUS0004949,Email,denise46@example.com,False,True
CNT0011346,CUS0004949,LINE,@cortezsteven,False,False
CNT0011347,CUS0004950,Phone,0644272734,True,True
CNT0011348,CUS0004950,LINE,@zandrade,False,False
CNT0011349,CUS0004951,Phone,0994169896,True,True
CNT0011350,CUS0004951,Email,bairdkaren@example.com,False,True
CNT0011351,CUS0004951,LINE,@jenniferhorton,False,False
CNT0011352,CUS0004952,Phone,0642480587,True,True
CNT0011353,CUS0004952,Email,thomasstevens@example.com,False,True
CNT0011354,CUS0004952,LINE,@james66,False,False
CNT0011355,CUS0004953,Phone,0978000306,True,True
CNT0011356,CUS0004953,Email,johnsonmarie@example.com,False,True
CNT0011357,CUS0004953,LINE,@grussell,False,False
CNT0011358,CUS0004954,Phone,0674062655,True,True
CNT0011359,CUS0004954,Email,bondadam@example.org,False,True
CNT0011360,CUS0004955,Phone,0830769988,True,True
CNT0011361,CUS0004955,Email,spena@example.net,False,True
CNT0011362,CUS0004956,Phone,0694941000,True,True
CNT0011363,CUS0004956,Email,patrickbrian@example.com,False,False
CNT0011364,CUS0004957,Phone,0913701421,True,True
CNT0011365,CUS0004957,LINE,@kheath,False,False
CNT0011366,CUS0004958,Phone,0919254429,True,True
CNT0011367,CUS0004958,Email,andrecruz@example.com,False,True
CNT0011368,CUS0004959,Phone,0917173411,True,True
CNT0011369,CUS0004959,Email,megangarcia@example.com,False,False
CNT0011370,CUS0004960,Phone,0655439563,True,True
CNT0011371,CUS0004960,LINE,@plin,False,False
CNT0011372,CUS0004961,Phone,0863912751,True,True
CNT0011373,CUS0004961,Email,jacobwalton@example.org,False,True
CNT0011374,CUS0004962,Phone,0995277945,True,True
CNT0011375,CUS0004962,Email,jonesjeffrey@example.com,False,True
CNT0011376,CUS0004962,LINE,@ogould,False,False
CNT0011377,CUS0004963,Phone,0814339699,True,True
CNT0011378,CUS0004963,LINE,@zkim,False,False
CNT0011379,CUS0004964,Phone,0943009832,True,True
CNT0011380,CUS0004964,Email,martingeorge@example.org,False,False
CNT0011381,CUS0004964,LINE,@james38,False,False
CNT0011382,CUS0004965,Phone,0815511700,True,True
CNT0011383,CUS0004965,LINE,@scottjennifer,False,False
CNT0011384,CUS0004966,Phone,0625018002,True,True
CNT0011385,CUS0004966,Email,tmclaughlin@example.net,False,True
CNT0011386,CUS0004966,LINE,@hannahnorton,False,False
CNT0011387,CUS0004967,Phone,0833544331,True,True
CNT0011388,CUS0004967,Email,ggreen@example.com,False,True
CNT0011389,CUS0004967,LINE,@graymonique,False,False
CNT0011390,CUS0004968,Phone,0932431306,True,True
CNT0011391,CUS0004968,Email,johnthomas@example.org,False,True
CNT0011392,CUS0004969,Phone,0846244712,True,True
CNT0011393,CUS0004969,LINE,@patricia66,False,False
CNT0011394,CUS0004970,Phone,0846328306,True,True
CNT0011395,CUS0004970,LINE,@lindachambers,False,False
CNT0011396,CUS0004971,Phone,0850832506,True,True
CNT0011397,CUS0004971,Email,wernersandra@example.net,False,True
CNT0011398,CUS0004971,LINE,@campbellsue,False,False
CNT0011399,CUS0004972,Phone,0678523252,True,True
CNT0011400,CUS0004972,Email,paul35@example.com,False,True
CNT0011401,CUS0004973,Phone,0850671418,True,True
CNT0011402,CUS0004973,Email,eric36@example.net,False,True
CNT0011403,CUS0004974,Phone,0963112195,True,True
CNT0011404,CUS0004974,Email,shelleycarson@example.com,False,True
CNT0011405,CUS0004975,Phone,0630986454,True,True
CNT0011406,CUS0004975,Email,john01@example.net,False,True
CNT0011407,CUS0004975,LINE,@owenannette,False,False
CNT0011408,CUS0004976,Phone,0624820590,True,True
CNT0011409,CUS0004976,Email,walter73@example.com,False,True
CNT0011410,CUS0004976,LINE,@showe,False,False
CNT0011411,CUS0004977,Phone,0921484424,True,True
CNT0011412,CUS0004977,Email,smithpaula@example.com,False,True
CNT0011413,CUS0004978,Phone,0631428275,True,True
CNT0011414,CUS0004979,Phone,0642833474,True,True
CNT0011415,CUS0004979,LINE,@charles92,False,False
CNT0011416,CUS0004980,Phone,0954807681,True,True
CNT0011417,CUS0004980,Email,lfields@example.com,False,False
CNT0011418,CUS0004980,LINE,@mariasmith,False,False
CNT0011419,CUS0004981,Phone,0641159916,True,True
CNT0011420,CUS0004981,Email,csolomon@example.com,False,True
CNT0011421,CUS0004981,LINE,@hodgesariel,False,False
CNT0011422,CUS0004982,Phone,0993127508,True,True
CNT0011423,CUS0004982,Email,trankimberly@example.com,False,True
CNT0011424,CUS0004982,LINE,@fford,False,False
CNT0011425,CUS0004983,Phone,0917674742,True,True
